HACKATHON> show-unicode-characters :all

ARROWS

2190 : ←   #\LEFTWARDS_ARROW
22F1 : ⋱   #\DOWN_RIGHT_DIAGONAL_ELLIPSIS
22F2 : ⋲   #\ELEMENT_OF_WITH_LONG_HORIZONTAL_STROKE
22F3 : ⋳   #\ELEMENT_OF_WITH_VERTICAL_BAR_AT_END_OF_HORIZONTAL_STROKE
22F4 : ⋴   #\SMALL_ELEMENT_OF_WITH_VERTICAL_BAR_AT_END_OF_HORIZONTAL_STROKE
22F5 : ⋵   #\ELEMENT_OF_WITH_DOT_ABOVE
22F6 : ⋶   #\ELEMENT_OF_WITH_OVERBAR
22F7 : ⋷   #\SMALL_ELEMENT_OF_WITH_OVERBAR
22F8 : ⋸   #\ELEMENT_OF_WITH_UNDERBAR
22F9 : ⋹   #\ELEMENT_OF_WITH_TWO_HORIZONTAL_STROKES
22FA : ⋺   #\CONTAINS_WITH_LONG_HORIZONTAL_STROKE
22FB : ⋻   #\CONTAINS_WITH_VERTICAL_BAR_AT_END_OF_HORIZONTAL_STROKE
22FC : ⋼   #\SMALL_CONTAINS_WITH_VERTICAL_BAR_AT_END_OF_HORIZONTAL_STROKE
22FD : ⋽   #\CONTAINS_WITH_OVERBAR
22FE : ⋾   #\SMALL_CONTAINS_WITH_OVERBAR
22FF : ⋿   #\Z_NOTATION_BAG_MEMBERSHIP

BOX-DRAWING

2500 : ─   #\BOX_DRAWINGS_LIGHT_HORIZONTAL
2501 : ━   #\BOX_DRAWINGS_HEAVY_HORIZONTAL
2502 : │   #\BOX_DRAWINGS_LIGHT_VERTICAL
2503 : ┃   #\BOX_DRAWINGS_HEAVY_VERTICAL
2504 : ┄   #\BOX_DRAWINGS_LIGHT_TRIPLE_DASH_HORIZONTAL
2505 : ┅   #\BOX_DRAWINGS_HEAVY_TRIPLE_DASH_HORIZONTAL
2506 : ┆   #\BOX_DRAWINGS_LIGHT_TRIPLE_DASH_VERTICAL
2507 : ┇   #\BOX_DRAWINGS_HEAVY_TRIPLE_DASH_VERTICAL
2508 : ┈   #\BOX_DRAWINGS_LIGHT_QUADRUPLE_DASH_HORIZONTAL
2509 : ┉   #\BOX_DRAWINGS_HEAVY_QUADRUPLE_DASH_HORIZONTAL
250A : ┊   #\BOX_DRAWINGS_LIGHT_QUADRUPLE_DASH_VERTICAL
250B : ┋   #\BOX_DRAWINGS_HEAVY_QUADRUPLE_DASH_VERTICAL
250C : ┌   #\BOX_DRAWINGS_LIGHT_DOWN_AND_RIGHT
250D : ┍   #\BOX_DRAWINGS_DOWN_LIGHT_AND_RIGHT_HEAVY
250E : ┎   #\BOX_DRAWINGS_DOWN_HEAVY_AND_RIGHT_LIGHT
250F : ┏   #\BOX_DRAWINGS_HEAVY_DOWN_AND_RIGHT
2510 : ┐   #\BOX_DRAWINGS_LIGHT_DOWN_AND_LEFT
2511 : ┑   #\BOX_DRAWINGS_DOWN_LIGHT_AND_LEFT_HEAVY
2512 : ┒   #\BOX_DRAWINGS_DOWN_HEAVY_AND_LEFT_LIGHT
2513 : ┓   #\BOX_DRAWINGS_HEAVY_DOWN_AND_LEFT
2514 : └   #\BOX_DRAWINGS_LIGHT_UP_AND_RIGHT
2515 : ┕   #\BOX_DRAWINGS_UP_LIGHT_AND_RIGHT_HEAVY
2516 : ┖   #\BOX_DRAWINGS_UP_HEAVY_AND_RIGHT_LIGHT
2517 : ┗   #\BOX_DRAWINGS_HEAVY_UP_AND_RIGHT
2518 : ┘   #\BOX_DRAWINGS_LIGHT_UP_AND_LEFT
2519 : ┙   #\BOX_DRAWINGS_UP_LIGHT_AND_LEFT_HEAVY
251A : ┚   #\BOX_DRAWINGS_UP_HEAVY_AND_LEFT_LIGHT
251B : ┛   #\BOX_DRAWINGS_HEAVY_UP_AND_LEFT
251C : ├   #\BOX_DRAWINGS_LIGHT_VERTICAL_AND_RIGHT
251D : ┝   #\BOX_DRAWINGS_VERTICAL_LIGHT_AND_RIGHT_HEAVY
251E : ┞   #\BOX_DRAWINGS_UP_HEAVY_AND_RIGHT_DOWN_LIGHT
251F : ┟   #\BOX_DRAWINGS_DOWN_HEAVY_AND_RIGHT_UP_LIGHT
2520 : ┠   #\BOX_DRAWINGS_VERTICAL_HEAVY_AND_RIGHT_LIGHT
2521 : ┡   #\BOX_DRAWINGS_DOWN_LIGHT_AND_RIGHT_UP_HEAVY
2522 : ┢   #\BOX_DRAWINGS_UP_LIGHT_AND_RIGHT_DOWN_HEAVY
2523 : ┣   #\BOX_DRAWINGS_HEAVY_VERTICAL_AND_RIGHT
2524 : ┤   #\BOX_DRAWINGS_LIGHT_VERTICAL_AND_LEFT
2525 : ┥   #\BOX_DRAWINGS_VERTICAL_LIGHT_AND_LEFT_HEAVY
2526 : ┦   #\BOX_DRAWINGS_UP_HEAVY_AND_LEFT_DOWN_LIGHT
2527 : ┧   #\BOX_DRAWINGS_DOWN_HEAVY_AND_LEFT_UP_LIGHT
2528 : ┨   #\BOX_DRAWINGS_VERTICAL_HEAVY_AND_LEFT_LIGHT
2529 : ┩   #\BOX_DRAWINGS_DOWN_LIGHT_AND_LEFT_UP_HEAVY
252A : ┪   #\BOX_DRAWINGS_UP_LIGHT_AND_LEFT_DOWN_HEAVY
252B : ┫   #\BOX_DRAWINGS_HEAVY_VERTICAL_AND_LEFT
252C : ┬   #\BOX_DRAWINGS_LIGHT_DOWN_AND_HORIZONTAL
252D : ┭   #\BOX_DRAWINGS_LEFT_HEAVY_AND_RIGHT_DOWN_LIGHT
252E : ┮   #\BOX_DRAWINGS_RIGHT_HEAVY_AND_LEFT_DOWN_LIGHT
252F : ┯   #\BOX_DRAWINGS_DOWN_LIGHT_AND_HORIZONTAL_HEAVY
2530 : ┰   #\BOX_DRAWINGS_DOWN_HEAVY_AND_HORIZONTAL_LIGHT
2531 : ┱   #\BOX_DRAWINGS_RIGHT_LIGHT_AND_LEFT_DOWN_HEAVY
2532 : ┲   #\BOX_DRAWINGS_LEFT_LIGHT_AND_RIGHT_DOWN_HEAVY
2533 : ┳   #\BOX_DRAWINGS_HEAVY_DOWN_AND_HORIZONTAL
2534 : ┴   #\BOX_DRAWINGS_LIGHT_UP_AND_HORIZONTAL
2535 : ┵   #\BOX_DRAWINGS_LEFT_HEAVY_AND_RIGHT_UP_LIGHT
2536 : ┶   #\BOX_DRAWINGS_RIGHT_HEAVY_AND_LEFT_UP_LIGHT
2537 : ┷   #\BOX_DRAWINGS_UP_LIGHT_AND_HORIZONTAL_HEAVY
2538 : ┸   #\BOX_DRAWINGS_UP_HEAVY_AND_HORIZONTAL_LIGHT
2539 : ┹   #\BOX_DRAWINGS_RIGHT_LIGHT_AND_LEFT_UP_HEAVY
253A : ┺   #\BOX_DRAWINGS_LEFT_LIGHT_AND_RIGHT_UP_HEAVY
253B : ┻   #\BOX_DRAWINGS_HEAVY_UP_AND_HORIZONTAL
253C : ┼   #\BOX_DRAWINGS_LIGHT_VERTICAL_AND_HORIZONTAL
253D : ┽   #\BOX_DRAWINGS_LEFT_HEAVY_AND_RIGHT_VERTICAL_LIGHT
253E : ┾   #\BOX_DRAWINGS_RIGHT_HEAVY_AND_LEFT_VERTICAL_LIGHT
253F : ┿   #\BOX_DRAWINGS_VERTICAL_LIGHT_AND_HORIZONTAL_HEAVY
2540 : ╀   #\BOX_DRAWINGS_UP_HEAVY_AND_DOWN_HORIZONTAL_LIGHT
2541 : ╁   #\BOX_DRAWINGS_DOWN_HEAVY_AND_UP_HORIZONTAL_LIGHT
2542 : ╂   #\BOX_DRAWINGS_VERTICAL_HEAVY_AND_HORIZONTAL_LIGHT
2543 : ╃   #\BOX_DRAWINGS_LEFT_UP_HEAVY_AND_RIGHT_DOWN_LIGHT
2544 : ╄   #\BOX_DRAWINGS_RIGHT_UP_HEAVY_AND_LEFT_DOWN_LIGHT
2545 : ╅   #\BOX_DRAWINGS_LEFT_DOWN_HEAVY_AND_RIGHT_UP_LIGHT
2546 : ╆   #\BOX_DRAWINGS_RIGHT_DOWN_HEAVY_AND_LEFT_UP_LIGHT
2547 : ╇   #\BOX_DRAWINGS_DOWN_LIGHT_AND_UP_HORIZONTAL_HEAVY
2548 : ╈   #\BOX_DRAWINGS_UP_LIGHT_AND_DOWN_HORIZONTAL_HEAVY
2549 : ╉   #\BOX_DRAWINGS_RIGHT_LIGHT_AND_LEFT_VERTICAL_HEAVY
254A : ╊   #\BOX_DRAWINGS_LEFT_LIGHT_AND_RIGHT_VERTICAL_HEAVY
254B : ╋   #\BOX_DRAWINGS_HEAVY_VERTICAL_AND_HORIZONTAL
254C : ╌   #\BOX_DRAWINGS_LIGHT_DOUBLE_DASH_HORIZONTAL
254D : ╍   #\BOX_DRAWINGS_HEAVY_DOUBLE_DASH_HORIZONTAL
254E : ╎   #\BOX_DRAWINGS_LIGHT_DOUBLE_DASH_VERTICAL
254F : ╏   #\BOX_DRAWINGS_HEAVY_DOUBLE_DASH_VERTICAL
2550 : ═   #\BOX_DRAWINGS_DOUBLE_HORIZONTAL
2551 : ║   #\BOX_DRAWINGS_DOUBLE_VERTICAL
2552 : ╒   #\BOX_DRAWINGS_DOWN_SINGLE_AND_RIGHT_DOUBLE
2553 : ╓   #\BOX_DRAWINGS_DOWN_DOUBLE_AND_RIGHT_SINGLE
2554 : ╔   #\BOX_DRAWINGS_DOUBLE_DOWN_AND_RIGHT
2555 : ╕   #\BOX_DRAWINGS_DOWN_SINGLE_AND_LEFT_DOUBLE
2556 : ╖   #\BOX_DRAWINGS_DOWN_DOUBLE_AND_LEFT_SINGLE
2557 : ╗   #\BOX_DRAWINGS_DOUBLE_DOWN_AND_LEFT
2558 : ╘   #\BOX_DRAWINGS_UP_SINGLE_AND_RIGHT_DOUBLE
2559 : ╙   #\BOX_DRAWINGS_UP_DOUBLE_AND_RIGHT_SINGLE
255A : ╚   #\BOX_DRAWINGS_DOUBLE_UP_AND_RIGHT
255B : ╛   #\BOX_DRAWINGS_UP_SINGLE_AND_LEFT_DOUBLE
255C : ╜   #\BOX_DRAWINGS_UP_DOUBLE_AND_LEFT_SINGLE
255D : ╝   #\BOX_DRAWINGS_DOUBLE_UP_AND_LEFT
255E : ╞   #\BOX_DRAWINGS_VERTICAL_SINGLE_AND_RIGHT_DOUBLE
255F : ╟   #\BOX_DRAWINGS_VERTICAL_DOUBLE_AND_RIGHT_SINGLE
2560 : ╠   #\BOX_DRAWINGS_DOUBLE_VERTICAL_AND_RIGHT
2561 : ╡   #\BOX_DRAWINGS_VERTICAL_SINGLE_AND_LEFT_DOUBLE
2562 : ╢   #\BOX_DRAWINGS_VERTICAL_DOUBLE_AND_LEFT_SINGLE
2563 : ╣   #\BOX_DRAWINGS_DOUBLE_VERTICAL_AND_LEFT
2564 : ╤   #\BOX_DRAWINGS_DOWN_SINGLE_AND_HORIZONTAL_DOUBLE
2565 : ╥   #\BOX_DRAWINGS_DOWN_DOUBLE_AND_HORIZONTAL_SINGLE
2566 : ╦   #\BOX_DRAWINGS_DOUBLE_DOWN_AND_HORIZONTAL
2567 : ╧   #\BOX_DRAWINGS_UP_SINGLE_AND_HORIZONTAL_DOUBLE
2568 : ╨   #\BOX_DRAWINGS_UP_DOUBLE_AND_HORIZONTAL_SINGLE
2569 : ╩   #\BOX_DRAWINGS_DOUBLE_UP_AND_HORIZONTAL
256A : ╪   #\BOX_DRAWINGS_VERTICAL_SINGLE_AND_HORIZONTAL_DOUBLE
256B : ╫   #\BOX_DRAWINGS_VERTICAL_DOUBLE_AND_HORIZONTAL_SINGLE
256C : ╬   #\BOX_DRAWINGS_DOUBLE_VERTICAL_AND_HORIZONTAL
256D : ╭   #\BOX_DRAWINGS_LIGHT_ARC_DOWN_AND_RIGHT
256E : ╮   #\BOX_DRAWINGS_LIGHT_ARC_DOWN_AND_LEFT
256F : ╯   #\BOX_DRAWINGS_LIGHT_ARC_UP_AND_LEFT
2570 : ╰   #\BOX_DRAWINGS_LIGHT_ARC_UP_AND_RIGHT
2571 : ╱   #\BOX_DRAWINGS_LIGHT_DIAGONAL_UPPER_RIGHT_TO_LOWER_LEFT
2572 : ╲   #\BOX_DRAWINGS_LIGHT_DIAGONAL_UPPER_LEFT_TO_LOWER_RIGHT
2573 : ╳   #\BOX_DRAWINGS_LIGHT_DIAGONAL_CROSS
2574 : ╴   #\BOX_DRAWINGS_LIGHT_LEFT
2575 : ╵   #\BOX_DRAWINGS_LIGHT_UP
2576 : ╶   #\BOX_DRAWINGS_LIGHT_RIGHT
2577 : ╷   #\BOX_DRAWINGS_LIGHT_DOWN
2578 : ╸   #\BOX_DRAWINGS_HEAVY_LEFT
2579 : ╹   #\BOX_DRAWINGS_HEAVY_UP
257A : ╺   #\BOX_DRAWINGS_HEAVY_RIGHT
257B : ╻   #\BOX_DRAWINGS_HEAVY_DOWN
257C : ╼   #\BOX_DRAWINGS_LIGHT_LEFT_AND_HEAVY_RIGHT
257D : ╽   #\BOX_DRAWINGS_LIGHT_UP_AND_HEAVY_DOWN
257E : ╾   #\BOX_DRAWINGS_HEAVY_LEFT_AND_LIGHT_RIGHT
257F : ╿   #\BOX_DRAWINGS_HEAVY_UP_AND_LIGHT_DOWN

ENCLOSED-ALPHANUMERICS

2460 : ①   #\CIRCLED_DIGIT_ONE
2461 : ②   #\CIRCLED_DIGIT_TWO
2462 : ③   #\CIRCLED_DIGIT_THREE
2463 : ④   #\CIRCLED_DIGIT_FOUR
2464 : ⑤   #\CIRCLED_DIGIT_FIVE
2465 : ⑥   #\CIRCLED_DIGIT_SIX
2466 : ⑦   #\CIRCLED_DIGIT_SEVEN
2467 : ⑧   #\CIRCLED_DIGIT_EIGHT
2468 : ⑨   #\CIRCLED_DIGIT_NINE
2469 : ⑩   #\CIRCLED_NUMBER_TEN
246A : ⑪   #\CIRCLED_NUMBER_ELEVEN
246B : ⑫   #\CIRCLED_NUMBER_TWELVE
246C : ⑬   #\CIRCLED_NUMBER_THIRTEEN
246D : ⑭   #\CIRCLED_NUMBER_FOURTEEN
246E : ⑮   #\CIRCLED_NUMBER_FIFTEEN
246F : ⑯   #\CIRCLED_NUMBER_SIXTEEN
2470 : ⑰   #\CIRCLED_NUMBER_SEVENTEEN
2471 : ⑱   #\CIRCLED_NUMBER_EIGHTEEN
2472 : ⑲   #\CIRCLED_NUMBER_NINETEEN
2473 : ⑳   #\CIRCLED_NUMBER_TWENTY
2474 : ⑴   #\PARENTHESIZED_DIGIT_ONE
2475 : ⑵   #\PARENTHESIZED_DIGIT_TWO
2476 : ⑶   #\PARENTHESIZED_DIGIT_THREE
2477 : ⑷   #\PARENTHESIZED_DIGIT_FOUR
2478 : ⑸   #\PARENTHESIZED_DIGIT_FIVE
2479 : ⑹   #\PARENTHESIZED_DIGIT_SIX
247A : ⑺   #\PARENTHESIZED_DIGIT_SEVEN
247B : ⑻   #\PARENTHESIZED_DIGIT_EIGHT
247C : ⑼   #\PARENTHESIZED_DIGIT_NINE
247D : ⑽   #\PARENTHESIZED_NUMBER_TEN
247E : ⑾   #\PARENTHESIZED_NUMBER_ELEVEN
247F : ⑿   #\PARENTHESIZED_NUMBER_TWELVE
2480 : ⒀   #\PARENTHESIZED_NUMBER_THIRTEEN
2481 : ⒁   #\PARENTHESIZED_NUMBER_FOURTEEN
2482 : ⒂   #\PARENTHESIZED_NUMBER_FIFTEEN
2483 : ⒃   #\PARENTHESIZED_NUMBER_SIXTEEN
2484 : ⒄   #\PARENTHESIZED_NUMBER_SEVENTEEN
2485 : ⒅   #\PARENTHESIZED_NUMBER_EIGHTEEN
2486 : ⒆   #\PARENTHESIZED_NUMBER_NINETEEN
2487 : ⒇   #\PARENTHESIZED_NUMBER_TWENTY
2488 : ⒈   #\DIGIT_ONE_FULL_STOP
2489 : ⒉   #\DIGIT_TWO_FULL_STOP
248A : ⒊   #\DIGIT_THREE_FULL_STOP
248B : ⒋   #\DIGIT_FOUR_FULL_STOP
248C : ⒌   #\DIGIT_FIVE_FULL_STOP
248D : ⒍   #\DIGIT_SIX_FULL_STOP
248E : ⒎   #\DIGIT_SEVEN_FULL_STOP
248F : ⒏   #\DIGIT_EIGHT_FULL_STOP
2490 : ⒐   #\DIGIT_NINE_FULL_STOP
2491 : ⒑   #\NUMBER_TEN_FULL_STOP
2492 : ⒒   #\NUMBER_ELEVEN_FULL_STOP
2493 : ⒓   #\NUMBER_TWELVE_FULL_STOP
2494 : ⒔   #\NUMBER_THIRTEEN_FULL_STOP
2495 : ⒕   #\NUMBER_FOURTEEN_FULL_STOP
2496 : ⒖   #\NUMBER_FIFTEEN_FULL_STOP
2497 : ⒗   #\NUMBER_SIXTEEN_FULL_STOP
2498 : ⒘   #\NUMBER_SEVENTEEN_FULL_STOP
2499 : ⒙   #\NUMBER_EIGHTEEN_FULL_STOP
249A : ⒚   #\NUMBER_NINETEEN_FULL_STOP
249B : ⒛   #\NUMBER_TWENTY_FULL_STOP
249C : ⒜   #\PARENTHESIZED_LATIN_SMALL_LETTER_A
249D : ⒝   #\PARENTHESIZED_LATIN_SMALL_LETTER_B
249E : ⒞   #\PARENTHESIZED_LATIN_SMALL_LETTER_C
249F : ⒟   #\PARENTHESIZED_LATIN_SMALL_LETTER_D
24A0 : ⒠   #\PARENTHESIZED_LATIN_SMALL_LETTER_E
24A1 : ⒡   #\PARENTHESIZED_LATIN_SMALL_LETTER_F
24A2 : ⒢   #\PARENTHESIZED_LATIN_SMALL_LETTER_G
24A3 : ⒣   #\PARENTHESIZED_LATIN_SMALL_LETTER_H
24A4 : ⒤   #\PARENTHESIZED_LATIN_SMALL_LETTER_I
24A5 : ⒥   #\PARENTHESIZED_LATIN_SMALL_LETTER_J
24A6 : ⒦   #\PARENTHESIZED_LATIN_SMALL_LETTER_K
24A7 : ⒧   #\PARENTHESIZED_LATIN_SMALL_LETTER_L
24A8 : ⒨   #\PARENTHESIZED_LATIN_SMALL_LETTER_M
24A9 : ⒩   #\PARENTHESIZED_LATIN_SMALL_LETTER_N
24AA : ⒪   #\PARENTHESIZED_LATIN_SMALL_LETTER_O
24AB : ⒫   #\PARENTHESIZED_LATIN_SMALL_LETTER_P
24AC : ⒬   #\PARENTHESIZED_LATIN_SMALL_LETTER_Q
24AD : ⒭   #\PARENTHESIZED_LATIN_SMALL_LETTER_R
24AE : ⒮   #\PARENTHESIZED_LATIN_SMALL_LETTER_S
24AF : ⒯   #\PARENTHESIZED_LATIN_SMALL_LETTER_T
24B0 : ⒰   #\PARENTHESIZED_LATIN_SMALL_LETTER_U
24B1 : ⒱   #\PARENTHESIZED_LATIN_SMALL_LETTER_V
24B2 : ⒲   #\PARENTHESIZED_LATIN_SMALL_LETTER_W
24B3 : ⒳   #\PARENTHESIZED_LATIN_SMALL_LETTER_X
24B4 : ⒴   #\PARENTHESIZED_LATIN_SMALL_LETTER_Y
24B5 : ⒵   #\PARENTHESIZED_LATIN_SMALL_LETTER_Z
24B6 : Ⓐ   #\CIRCLED_LATIN_CAPITAL_LETTER_A
24B7 : Ⓑ   #\CIRCLED_LATIN_CAPITAL_LETTER_B
24B8 : Ⓒ   #\CIRCLED_LATIN_CAPITAL_LETTER_C
24B9 : Ⓓ   #\CIRCLED_LATIN_CAPITAL_LETTER_D
24BA : Ⓔ   #\CIRCLED_LATIN_CAPITAL_LETTER_E
24BB : Ⓕ   #\CIRCLED_LATIN_CAPITAL_LETTER_F
24BC : Ⓖ   #\CIRCLED_LATIN_CAPITAL_LETTER_G
24BD : Ⓗ   #\CIRCLED_LATIN_CAPITAL_LETTER_H
24BE : Ⓘ   #\CIRCLED_LATIN_CAPITAL_LETTER_I
24BF : Ⓙ   #\CIRCLED_LATIN_CAPITAL_LETTER_J
24C0 : Ⓚ   #\CIRCLED_LATIN_CAPITAL_LETTER_K
24C1 : Ⓛ   #\CIRCLED_LATIN_CAPITAL_LETTER_L
24C2 : Ⓜ   #\CIRCLED_LATIN_CAPITAL_LETTER_M
24C3 : Ⓝ   #\CIRCLED_LATIN_CAPITAL_LETTER_N
24C4 : Ⓞ   #\CIRCLED_LATIN_CAPITAL_LETTER_O
24C5 : Ⓟ   #\CIRCLED_LATIN_CAPITAL_LETTER_P
24C6 : Ⓠ   #\CIRCLED_LATIN_CAPITAL_LETTER_Q
24C7 : Ⓡ   #\CIRCLED_LATIN_CAPITAL_LETTER_R
24C8 : Ⓢ   #\CIRCLED_LATIN_CAPITAL_LETTER_S
24C9 : Ⓣ   #\CIRCLED_LATIN_CAPITAL_LETTER_T
24CA : Ⓤ   #\CIRCLED_LATIN_CAPITAL_LETTER_U
24CB : Ⓥ   #\CIRCLED_LATIN_CAPITAL_LETTER_V
24CC : Ⓦ   #\CIRCLED_LATIN_CAPITAL_LETTER_W
24CD : Ⓧ   #\CIRCLED_LATIN_CAPITAL_LETTER_X
24CE : Ⓨ   #\CIRCLED_LATIN_CAPITAL_LETTER_Y
24CF : Ⓩ   #\CIRCLED_LATIN_CAPITAL_LETTER_Z
24D0 : ⓐ   #\CIRCLED_LATIN_SMALL_LETTER_A
24D1 : ⓑ   #\CIRCLED_LATIN_SMALL_LETTER_B
24D2 : ⓒ   #\CIRCLED_LATIN_SMALL_LETTER_C
24D3 : ⓓ   #\CIRCLED_LATIN_SMALL_LETTER_D
24D4 : ⓔ   #\CIRCLED_LATIN_SMALL_LETTER_E
24D5 : ⓕ   #\CIRCLED_LATIN_SMALL_LETTER_F
24D6 : ⓖ   #\CIRCLED_LATIN_SMALL_LETTER_G
24D7 : ⓗ   #\CIRCLED_LATIN_SMALL_LETTER_H
24D8 : ⓘ   #\CIRCLED_LATIN_SMALL_LETTER_I
24D9 : ⓙ   #\CIRCLED_LATIN_SMALL_LETTER_J
24DA : ⓚ   #\CIRCLED_LATIN_SMALL_LETTER_K
24DB : ⓛ   #\CIRCLED_LATIN_SMALL_LETTER_L
24DC : ⓜ   #\CIRCLED_LATIN_SMALL_LETTER_M
24DD : ⓝ   #\CIRCLED_LATIN_SMALL_LETTER_N
24DE : ⓞ   #\CIRCLED_LATIN_SMALL_LETTER_O
24DF : ⓟ   #\CIRCLED_LATIN_SMALL_LETTER_P
24E0 : ⓠ   #\CIRCLED_LATIN_SMALL_LETTER_Q
24E1 : ⓡ   #\CIRCLED_LATIN_SMALL_LETTER_R
24E2 : ⓢ   #\CIRCLED_LATIN_SMALL_LETTER_S
24E3 : ⓣ   #\CIRCLED_LATIN_SMALL_LETTER_T
24E4 : ⓤ   #\CIRCLED_LATIN_SMALL_LETTER_U
24E5 : ⓥ   #\CIRCLED_LATIN_SMALL_LETTER_V
24E6 : ⓦ   #\CIRCLED_LATIN_SMALL_LETTER_W
24E7 : ⓧ   #\CIRCLED_LATIN_SMALL_LETTER_X
24E8 : ⓨ   #\CIRCLED_LATIN_SMALL_LETTER_Y
24E9 : ⓩ   #\CIRCLED_LATIN_SMALL_LETTER_Z
24EA : ⓪   #\CIRCLED_DIGIT_ZERO
24EB : ⓫   #\NEGATIVE_CIRCLED_NUMBER_ELEVEN
24EC : ⓬   #\NEGATIVE_CIRCLED_NUMBER_TWELVE
24ED : ⓭   #\NEGATIVE_CIRCLED_NUMBER_THIRTEEN
24EE : ⓮   #\NEGATIVE_CIRCLED_NUMBER_FOURTEEN
24EF : ⓯   #\NEGATIVE_CIRCLED_NUMBER_FIFTEEN
24F0 : ⓰   #\NEGATIVE_CIRCLED_NUMBER_SIXTEEN
24F1 : ⓱   #\NEGATIVE_CIRCLED_NUMBER_SEVENTEEN
24F2 : ⓲   #\NEGATIVE_CIRCLED_NUMBER_EIGHTEEN
24F3 : ⓳   #\NEGATIVE_CIRCLED_NUMBER_NINETEEN
24F4 : ⓴   #\NEGATIVE_CIRCLED_NUMBER_TWENTY
24F5 : ⓵   #\DOUBLE_CIRCLED_DIGIT_ONE
24F6 : ⓶   #\DOUBLE_CIRCLED_DIGIT_TWO
24F7 : ⓷   #\DOUBLE_CIRCLED_DIGIT_THREE
24F8 : ⓸   #\DOUBLE_CIRCLED_DIGIT_FOUR
24F9 : ⓹   #\DOUBLE_CIRCLED_DIGIT_FIVE
24FA : ⓺   #\DOUBLE_CIRCLED_DIGIT_SIX
24FB : ⓻   #\DOUBLE_CIRCLED_DIGIT_SEVEN
24FC : ⓼   #\DOUBLE_CIRCLED_DIGIT_EIGHT
24FD : ⓽   #\DOUBLE_CIRCLED_DIGIT_NINE
24FE : ⓾   #\DOUBLE_CIRCLED_NUMBER_TEN

BLOCK-ELEMENTS

2580 : ▀   #\UPPER_HALF_BLOCK
2581 : ▁   #\LOWER_ONE_EIGHTH_BLOCK
2582 : ▂   #\LOWER_ONE_QUARTER_BLOCK
2583 : ▃   #\LOWER_THREE_EIGHTHS_BLOCK
2584 : ▄   #\LOWER_HALF_BLOCK
2585 : ▅   #\LOWER_FIVE_EIGHTHS_BLOCK
2586 : ▆   #\LOWER_THREE_QUARTERS_BLOCK
2587 : ▇   #\LOWER_SEVEN_EIGHTHS_BLOCK
2588 : █   #\FULL_BLOCK
2589 : ▉   #\LEFT_SEVEN_EIGHTHS_BLOCK
258A : ▊   #\LEFT_THREE_QUARTERS_BLOCK
258B : ▋   #\LEFT_FIVE_EIGHTHS_BLOCK
258C : ▌   #\LEFT_HALF_BLOCK
258D : ▍   #\LEFT_THREE_EIGHTHS_BLOCK
258E : ▎   #\LEFT_ONE_QUARTER_BLOCK
258F : ▏   #\LEFT_ONE_EIGHTH_BLOCK
2590 : ▐   #\RIGHT_HALF_BLOCK
2591 : ░   #\LIGHT_SHADE
2592 : ▒   #\MEDIUM_SHADE
2593 : ▓   #\DARK_SHADE
2594 : ▔   #\UPPER_ONE_EIGHTH_BLOCK
2595 : ▕   #\RIGHT_ONE_EIGHTH_BLOCK
2596 : ▖   #\QUADRANT_LOWER_LEFT
2597 : ▗   #\QUADRANT_LOWER_RIGHT
2598 : ▘   #\QUADRANT_UPPER_LEFT
2599 : ▙   #\QUADRANT_UPPER_LEFT_AND_LOWER_LEFT_AND_LOWER_RIGHT
259A : ▚   #\QUADRANT_UPPER_LEFT_AND_LOWER_RIGHT
259B : ▛   #\QUADRANT_UPPER_LEFT_AND_UPPER_RIGHT_AND_LOWER_LEFT
259C : ▜   #\QUADRANT_UPPER_LEFT_AND_UPPER_RIGHT_AND_LOWER_RIGHT
259D : ▝   #\QUADRANT_UPPER_RIGHT
259E : ▞   #\QUADRANT_UPPER_RIGHT_AND_LOWER_LEFT
259F : ▟   #\QUADRANT_UPPER_RIGHT_AND_LOWER_LEFT_AND_LOWER_RIGHT

GEOMETRIC-SHAPES

25A0 : ■   #\BLACK_SQUARE
25A1 : □   #\WHITE_SQUARE
25A2 : ▢   #\WHITE_SQUARE_WITH_ROUNDED_CORNERS
25A3 : ▣   #\WHITE_SQUARE_CONTAINING_BLACK_SMALL_SQUARE
25A4 : ▤   #\SQUARE_WITH_HORIZONTAL_FILL
25A5 : ▥   #\SQUARE_WITH_VERTICAL_FILL
25A6 : ▦   #\SQUARE_WITH_ORTHOGONAL_CROSSHATCH_FILL
25A7 : ▧   #\SQUARE_WITH_UPPER_LEFT_TO_LOWER_RIGHT_FILL
25A8 : ▨   #\SQUARE_WITH_UPPER_RIGHT_TO_LOWER_LEFT_FILL
25A9 : ▩   #\SQUARE_WITH_DIAGONAL_CROSSHATCH_FILL
25AA : ▪   #\BLACK_SMALL_SQUARE
25AB : ▫   #\WHITE_SMALL_SQUARE
25AC : ▬   #\BLACK_RECTANGLE
25AD : ▭   #\WHITE_RECTANGLE
25AE : ▮   #\BLACK_VERTICAL_RECTANGLE
25AF : ▯   #\WHITE_VERTICAL_RECTANGLE
25B0 : ▰   #\BLACK_PARALLELOGRAM
25B1 : ▱   #\WHITE_PARALLELOGRAM
25B2 : ▲   #\BLACK_UP-POINTING_TRIANGLE
